ktax.id	tax.id	kegg.code	scientific.name	common.name	entrez.gnodes	kegg.geneid	ncbi.geneid	ncbi.proteinid	uniprot
T08178	2949635	alkq	Alkaliflexus sp. Ai-910		0	M9189_00120	NA	URW79762	NA
T05376	1717717	mbas	Labilibaculum antarcticum		0	ALGA_2178	NA	BAX80516	A0A1Y1CJF2
T00312	146919	sru	Salinibacter ruber DSM 13855		0	SRU_1639	NA	ABC44047	Q2S222
T01209	146919	srm	Salinibacter ruber M8		0	SRM_01168	NA	CBH24089	D5H7T4
T01119	29549	rmr	Rhodothermus marinus DSM 4252		0	Rmar_1873	NA	ACY48756	D0MJU8
T01606	29549	rmg	Rhodothermus marinus SG0.5JP17-172		0	Rhom172_1277	NA	AEN73204	G2SEY3
T04780	1779382	rbar	Rhodothermaceae bacterium RA		0	AWN76_000870	NA	ARA91861	A0A1V0DA07
T00959	79329	cpi	Chitinophaga pinensis		0	Cpin_3476	NA	ACU60943	NA
T05360	2029983	cbae	Chitinophaga caeni		0	COR50_09125	NA	ATL47320	A0A291QTN0
T06207	2604421	chit	Chitinophaga sp. XS-30		0	FW415_23730	NA	QEH43701	A0A5B9WUN5
T06416	2703787	chih	Chitinophaga agri		0	GWR21_25560	NA	QHS62826	A0A6B9ZLG6
T07451	2725414	coy	Chitinophaga oryzae		0	HF329_10815	NA	QJB31784	NA
T08225	104663	cfil	Chitinophaga filiformis		0	MYF79_30235	NA	UPK69240	NA
T01679	354356	nko	Niastella koreensis		0	Niako_1547	NA	AEV97916	G8T6R3
T03682	446683	nso	Niabella soli		0	NIASO_02305	NA	AHF14337	W0EU84
T04418	1176587	nia	Niabella ginsenosidivorans		0	A8C56_03220	NA	ANH80127	A0A1A9HXL9
T04392	1492898	fla	Flavisolibacter tropicus		0	SY85_06315	NA	ANE50173	A0A172TTS5
T06122	661481	fgg	Flavisolibacter ginsenosidimutans		0	FSB75_12625	NA	QEC58521	A0A5B8UPB0
T04406	1850526	arb	Arachidicoccus sp. BS20		0	A9P82_07000	NA	ANI90667	A0A191TPL5
T05648	2341117	ark	Arachidicoccus soli		0	D6B99_11565	NA	AYD48176	A0A386HRI6
T06150	496057	agi	Arachidicoccus ginsenosidivorans		0	FSB73_15770	NA	QEC72921	A0A5B8VP79
T06233	2545455	arac	Arachidicoccus sp. B3-10		0	E0W69_012935	NA	QES89528	A0A5P2G4A9
T08223	2875539	atee	Arachidicoccus terrestris		0	K9M52_16785	NA	UAY55066	NA
T05172	477680	fln	Filimonas lacunae		0	FLA_4613	NA	BAV08567	A0A173MM59
T05640	2315862	pseg	Paraflavitalea soli		0	D3H65_00045	NA	AXY72462	A0A3B7MDW0
T06131	1813871	pgin	Panacibacter ginsenosidivorans		0	FRZ67_03785	NA	QEC66455	A0A5B8V5U7
T06126	661488	pgo	Pseudobacter ginsenosidimutans		0	FSB84_09415	NA	QEC41892	NA
T06320	2676868	fls	Phnomibacter ginsenosidimutans		0	GLV81_07165	NA	QGW30009	A0A6I6GY36
T06746	2760713	lacs	Lacibacter sp. S13-6-6		0	H4075_18205	NA	QNA43985	A0A7G5XET2
T07524	2875540	fei	Ferruginibacter sp. KIS38-8		0	K9M53_00385	NA	UAY52166	NA
T07839	563172	flp	Ferruginibacter lapsinanis		0	LK994_11440	NA	UEG49244	NA
T07958	2838157	flc	Flavihumibacter fluminis		0	KJS93_01730	NA	ULQ53035	NA
T08011	2838156	flv	Flavihumibacter rivuli		0	KJS94_17470	NA	ULQ56442	NA
T01491	2350	hhy	Haliscomenobacter hydrossis		0	Halhy_1414	NA	AEE49309	F4KXA1
T01764	1008	sgn	Saprospira grandis		0	SGRA_p0007	NA	AFC26947	H6LAY2
T00978	984	phe	Pedobacter heparinus		0	Phep_0836	NA	ACU03058	C6Y265
T04140	1727164	pep	Pedobacter sp. PACM 27299		0	AQ505_22825	NA	ALL08062	A0A0P0NLL1
T04341	188932	pcm	Pedobacter cryoconitis		0	AY601_3554	NA	AMQ00418	A0A127VGP8
T04469	430522	psty	Pedobacter steynii		0	BFS30_12835	NA	AOM77988	A0A1D7QH39
T05145	363852	pgs	Pedobacter ginsengisoli		0	CPT03_06865	NA	ATP56207	A0A2D1U3L3
T06312	2605747	pej	Pedobacter aquae		0	FYC62_02180	NA	QEK50605	A0A5C0VD01
T06361	2578106	pek	Pedobacter sp. KBS0701		0	FFJ24_011680	NA	QDW25437	NA
T06980	336820	proe	Pedobacter roseus		0	H9L23_06140	NA	QNN43671	A0A7G9QJZ6
T07452	2789740	pex	Pedobacter endophyticus		0	IZT61_08625	NA	QPH41302	A0A7S9Q116
T08291	2895286	pmuo	Pedobacter mucosus		0	LOK61_10825	NA	UKT62255	NA
T01430	151895	psn	Pseudopedobacter saltans		0	Pedsa_2338	NA	ADY52886	F0SDA0
T01450	743722	shg	Sphingobacterium sp. 21		0	Sph21_3321	NA	ADZ79862	F4C5Q3
T03258	1538644	sht	Sphingobacterium sp. ML3W		0	KO02_01130	NA	AIM35420	A0A088EW48
T04670	1933220	sphn	Sphingobacterium sp. B29		0	BV902_04435	NA	APU95678	A0A1P8E193
T05395	1010	smiz	Sphingobacterium mizutaii		0	4412673_03283	NA	SNV56300	NA
T05967	561061	spsc	Sphingobacterium psychroaquaticum		0	E2P86_06895	NA	QBQ40890	A0A7Z2AHA2
T06166	2557994	sphz	Sphingobacterium sp. CZ-2		0	E3D81_05835	NA	QBR11718	A0A4P7DSM4
T06292	2662364	sphe	Sphingobacterium sp. dk4302		0	GFH32_04180	NA	QGA25563	A0A5Q0Q7W9
T06466	2713573	spdr	Sphingobacterium sp. DR205		0	G6053_15520	NA	QIH34210	A0A6G7BWI0
T06632	371142	sdj	Sphingobacterium daejeonense		0	NCTC13534_03814	NA	VTQ01611	A0A4U9KB33
T06778	259	stha	Sphingobacterium thalpophilum		0	NCTC11429_02732	NA	VTR42670	A0A4U9V7R3
T07566	258	sspi	Sphingobacterium spiritivorum		0	I6J01_01560	NA	QQT36141	NA
T07579	28454	smui	Sphingobacterium multivorum		0	I6J00_17225	NA	QQT43483	NA
T08059	459529	ssiy	Sphingobacterium siyangense		0	JVX97_02755	NA	QRY58412	NA
T02084	995	scn	Solitalea canadensis		0	Solca_0729	NA	AFD05853	H8KPF5
T04335	1300914	mup	Mucilaginibacter sp. PAMC 26640		0	A0256_06710	NA	AMR31136	NA
T05010	1234841	muc	Mucilaginibacter xinganensis		0	MuYL_3877	NA	ASU35762	A0A223P0X7
T05131	1550579	mgot	Mucilaginibacter gotjawali		0	MgSA37_01346	NA	BAU53179	A0A110B200
T05668	2305508	muh	Mucilaginibacter celer		0	HYN43_019340	NA	AYL97331	A0A494VTD6
T06123	398053	mgin	Mucilaginibacter ginsenosidivorans		0	FRZ54_03265	NA	QEC61641	A0A5B8UTC3
T06204	862126	mgk	Mucilaginibacter ginsenosidivorax		0	FSB76_23305	NA	QEC78731	A0A5B8W4Y2
T06362	2027860	mrub	Mucilaginibacter rubeus		0	DEO27_023245	NA	QEM12800	A0A5C1I647
T06453	551996	mgos	Mucilaginibacter gossypii		0	DIU38_007580	NA	QEM20657	NA
T07211	2740462	mmab	Mucilaginibacter mali		0	HQ865_06705	NA	QKJ29456	A0A7D4UEV1
T07235	2682091	mgik	Mucilaginibacter ginkgonis		0	GO620_001255	NA	QQL51482	A0A6I4HZ71
T07909	398049	mdj	Mucilaginibacter daejeonensis		0	LLH06_07250	NA	UEG54758	NA
T06183	496056	agd	Anseongella ginsenosidimutans		0	FRZ59_13955	NA	QEC53332	NA
T06195	2592345	oli	Olivibacter sp. LS-1		0	FKG96_03150	NA	QEK99837	A0A5C0ZEN7
T05546	1986952	sbx	Sphingobacteriaceae bacterium GW460-11-11-14-LB5		0	CA265_04115	NA	ARS38907	A0A1X9Z105
T01592	104	cmr	Cyclobacterium marinum		0	Cycma_4984	NA	AEL28668	G0J7Z9
T03993	320787	camu	Cyclobacterium amurskyense		0	CA2015_3325	NA	AKP52715	A0A0H4PI43
T02134	232259	bbd	Belliella baltica		0	Belba_0328	NA	AFL82991	I3Z173
T02388	390884	evi	Echinicola vietnamensis		0	Echvi_0968	NA	AGA77239	L0FTJ9
T05506	1795355	est	Echinicola strongylocentroti		0	DN752_08705	NA	AWW30197	A0A2Z4IHM1
T06084	2591634	echi	Echinicola soli		0	FKX85_06185	NA	QDH78644	A0A514CG59
T08295	2859768	emai	Echinicola marina		0	KZP23_04305	NA	UCS94262	NA
T04334	1727163	alm	Algoriphagus sanaruensis		0	AO498_10140	NA	AMQ56786	A0A142ENT1
T07844	2782006	mda	Mongoliitalea daihaiensis		0	IPZ59_05965	NA	UJP66167	NA
T00385	985	chu	Cytophaga hutchinsonii		0	CHU_2422	NA	ABG59678	A0A6N4STI4
T01156	108	sli	Spirosoma linguale		0	Slin_1665	8725400	ADB37712	D2QPX9
T03819	1379870	srd	Spirosoma radiotolerans		0	SD10_27565	NA	AKD58106	A0A0E3VAH9
T04702	1178516	smon	Spirosoma montaniterrae		0	AWR27_23830	NA	AQG82057	A0A1P9X356
T05236	2057025	spir	Spirosoma pollinicola		0	CWM47_35020	NA	AUD06606	A0A2K8Z9Q3
T06164	2520506	spik	Spirosoma sp. KCTC 42546		0	EXU85_33315	NA	QDK83222	A0A515A8P4
T06520	2692134	spib	Spirosoma aureum		0	G8759_09085	NA	QIP12769	A0A6G9AKC3
T07080	2735870	stae	Spirosoma taeanense		0	HNV11_22815	NA	QJW92011	A0A6M5YFH0
T08048	2728024	srho	Spirosoma sp. CJU-R4		0	HH216_01965	NA	QJD77321	A0A7L5DIU4
T05454	2516557	psez	Aquirufa nivalisilvae		0	HME7025_01727	NA	AWL09579	A0A2S2DW76
T08298	2516559	aanh	Aquirufa antheringensis		0	G9X63_07455	NA	USQ03954	NA
T06412	2704465	rhoz	Rhodocytophaga rosea		0	GXP67_34705	NA	QHT71447	A0A6C0GU50
T00970	94254	dfe	Dyadobacter fermentans		0	Dfer_0992	NA	ACT92241	C6W404
T07768	2747268	dsn	Dyadobacter sandarakinus		0	HWI92_02980	NA	QRQ99952	NA
T01350	316068	lby	Leadbetterella byssophila		0	Lbys_2838	NA	ADQ18500	E4RRG7
T01553	106	rsi	Runella slithyformis		0	Runsl_2377	NA	AEI48787	A0A7U3ZKE6
T05537	2259595	run	Runella rosea		0	DR864_24665	NA	AXE20698	A0A344TPX7
T05690	2268026	rup	Runella sp. SP2		0	DTQ70_24750	NA	AYQ35176	A0A3G3GUR7
T02272	312279	eol	Emticicia oligotrophica		0	Emtol_3462	NA	AFK04590	NA
T02429	651143	fae	Fibrella aestuarina		0	FAES_1457	NA	CCG99467	I0K5R4
T04805	1834519	fib	Fibrella sp. ES10-3-2-2		0	A6C57_05055	NA	ARK09751	A0A1W6E2X1
T05496	1784714	als	Arcticibacterium luteifluviistationis		0	DJ013_01635	NA	AWV96944	A0A2Z4G727
T02149	999	fli	Bernardetia litoralis		0	Fleli_2553	NA	AFM04917	I4ALT2
T03055	1446467	hsw	Hymenobacter swuensis		0	Hsw_3815	NA	AHJ99410	W8FCL8
T03213	1356852	hym	Hymenobacter sp. APR13		0	N008_14145	NA	AII53112	A0A076HWU6
T03500	1385664	hyd	Hymenobacter sp. DG25B		0	PK28_05085	NA	AIZ63218	A0A0A7LLD6
T04064	1385663	hye	Hymenobacter sp. DG25A		0	AM218_11140	NA	ALD21661	A0A0M4I615
T04242	1411621	hyg	Hymenobacter sedentarius		0	AUC43_10205	NA	ALW85435	A0A0U4BFU5
T04376	1484116	hyp	Hymenobacter sp. PAMC 26554		0	A0257_08530	NA	AMR27144	A0A142HE36
T04961	1484118	hyz	Hymenobacter sp. PAMC 26628		0	AXW84_03200	NA	AMJ64538	A0A126P6K5
T05498	1850093	hnv	Hymenobacter nivis		0	DDQ68_02545	NA	AWM31759	A0A2Z3GDS5
T05656	2319843	hyh	Hymenobacter oligotrophus		0	D3Y59_05140	NA	AYA38807	A0A3B7RWF9
T06049	2502781	hyj	Hymenobacter jejuensis		0	FHG12_17660	NA	QDA61809	A0A5B8A3U3
T06772	1385715	hqi	Hymenobacter qilianensis		0	H9L05_03250	NA	QNP52772	A0A7H0GWV6
T06970	2835648	hrs	Hymenobacter sp. BT18		0	HER32_18535	NA	QIX63060	NA
T07319	2607656	hbn	Hymenobacter busanensis		0	GUY19_01965	NA	QHJ06125	A0A7L4ZTI0
T08050	2735321	hts	Hymenobacter sp. TS19		0	HMJ29_14710	NA	QJX48113	A0A6M6BKY5
T08220	1705399	hmt	Hymenobacter monticola		0	MTP16_15815	NA	UOE32593	NA
T08236	497967	htb	Hymenobacter tibetensis		0	MTX78_09255	NA	UOG76772	NA
T03841	400092	pko	Pontibacter korlensis		0	PKOR_00225	NA	AKD01863	A0A0E3ZBM2
T05632	323450	pact	Pontibacter actiniarum		0	CA264_19750	NA	ARS37478	A0A1X9YX78
T03996	1379910	ruf	Rufibacter radiotolerans		0	TH63_13290	NA	AKQ46376	A0A0H4W7G0
T04099	512763	rti	Rufibacter tibetensis		0	DC20_12780	NA	ALI99687	A0A0P0CT06
T04326	1379909	rud	Rufibacter sp. DG15C		0	TH61_09305	NA	AMM51330	A0A127B1S9
T06388	2698458	nib	Nibribacter ruber		0	GU926_06390	NA	QHL87080	A0A6P1NVK2
T06731	2745197	add	Adhaeribacter radiodurans		0	HUW48_16705	NA	QMU29570	A0A7L7L9R7
T06750	2086471	aswu	Adhaeribacter swui		0	HUW51_07610	NA	QNF32599	A0A7G7G615
T01365	1006	mtt	Marivirga tractuosa		0	Ftrac_2257	NA	ADR22236	E4TKT3
T05953	2715131	fpf	Mangrovivirga cuniculi		0	DCC35_18125	NA	QCK16511	A0A4D7JLP1
T04442	1191459	flm	Flammeovirga sp. MY04		0	MY04_1699	NA	ANQ49073	A0A1B1FSF0
T05771	2494373	fll	Flammeovirga pectinis		0	EI427_18280	NA	AZQ64105	A0A3Q9FQJ3
T07356	367791	fya	Flammeovirga yaeyamensis		0	KMW28_28250	NA	QWG04791	NA
T07412	373891	fka	Flammeovirga kamogawensis		0	KM029_11205	NA	QWG05936	NA
T04058	1257021	fbt	Flammeovirgaceae bacterium 311		0	D770_01625	NA	AHM58599	A0A0D3L9S2
T00730	281120	aas	Candidatus Amoebophilus asiaticus		0	Aasi_0698	NA	ACE06087	B3ES85
T02243	249402	che	Cardinium endosymbiont cEper1 of Encarsia pergandiella		0	CAHE_0281	NA	CCM10058	K0P5J9
T05597	650378	cec	Cardinium endosymbiont of Sogatella furcifera		0	CE557_756	NA	AXI24550	A0A345PPL6
T05479	247481	cher	Candidatus Cardinium hertigii		0	DK880_00761	NA	AWN82070	A0A2Z3LJ46
T05641	2321403	chk	Chryseolinea soli		0	D4L85_06355	NA	AYB30229	A0A385SG75
T07076	2810512	fuv	Fulvivirga lutea		0	JR347_06720	NA	QSE98768	NA
T00448	411153	gfo	Gramella forsetii		0	GFO_3432	NA	CAL68372	A0M6X7
T04586	1913577	grl	Gramella salexigens		0	LPB144_09565	NA	APG61449	A0A1L3J8J3
T04640	1486245	gfl	Gramella flava		0	GRFL_2776	NA	APU69500	A0A1L7I7D6
T05367	2126553	grs	Gramella fulva		0	C7S20_05190	NA	AVR44707	A0A2R3Z365
T00548	96345	fps	Flavobacterium psychrophilum JIP02/86		0	FP2473	NA	CAL44526	A6H2F2
T03254	96345	fpc	Flavobacterium psychrophilum CSF259-93		0	FPSM_01636	NA	AIJ38131	A0A076P0P4
T03281	96345	fpy	Flavobacterium psychrophilum FPG101		0	FPG101_10255	NA	AIN72207	NA
T03296	96345	fpo	Flavobacterium psychrophilum FPG3		0	FPG3_01095	NA	AIN73136	NA
T03412	96345	fpq	Flavobacterium psychrophilum 950106-1/1		0	IB65_09050	NA	AIT65997	A0A076P2I4
T03659	96345	fpv	Flavobacterium psychrophilum V3-5		0	IA03_08830	NA	AIG30568	A0A076P2I4
T03660	96345	fpw	Flavobacterium psychrophilum V4-24		0	IA04_00860	NA	AIG35923	A0A7U2NKG1
T03661	96345	fpk	Flavobacterium psychrophilum v4-33		0	IA06_05355	NA	AIG41264	A0A076P4F3
T04556	96345	fpsz	Flavobacterium psychrophilum Z2		0	AMR72_15920	NA	ALM50240	NA
T00508	986	fjo	Flavobacterium johnsoniae UW101		0	Fjoh_1041	NA	ABQ04074	A5FL49
T04718	459526	fjg	Flavobacterium anhuiense		0	BB050_01465	NA	AOC94593	A0A1G5BP53
T01625	55197	fbr	Flavobacterium branchiophilum		0	FBFL15_1859	NA	CCB69914	G2Z1X6
T01653	996	fco	Flavobacterium columnare		0	FCOL_07120	NA	AEW86243	G8X613
T01781	312277	fin	Flavobacterium indicum		0	KQS_13485	NA	CCG54594	H8XS10
T04609	1492737	fgl	Flavobacterium gilvum		0	EM308_01190	NA	AOW08235	A0A085EJ72
T05006	1306519	fcm	Flavobacterium commune		0	BIW12_02680	NA	AOZ98423	A0A1D9P7D1
T05515	1355330	ffa	Flavobacterium faecale		0	FFWV33_08880	NA	AWG21641	A0A2S1LD65
T05621	1784713	fat	Flavobacterium arcticum		0	DVK85_06965	NA	AXG73997	A0A345HBN7
T05683	1678728	fki	Flavobacterium kingsejongi		0	FK004_18310	NA	AWG27045	A0A2S1LTF4
T06077	2172098	fpal	Flavobacterium pallidum		0	HYN49_14615	NA	AWI27037	A0A2S1SL21
T06478	2162713	fmg	Flavobacterium magnum		0	HYN48_02650	NA	AWA29073	A0A2S0RBJ1
T06577	2175091	falb	Flavobacterium album		0	HYN59_06540	NA	AWH84802	A0A2S1QWM0
T06596	2183896	fcr	Flavobacterium crocinum		0	HYN56_12300	NA	AWK04966	A0A2S1YLS9
T06625	2201181	fse	Flavobacterium sediminis		0	DI487_06405	NA	AWM13527	A0A2U8QTL7
T06656	2518177	fsn	Flavobacterium sangjuense		0	GS03_01890	NA	QBZ98385	A0A4P7PUM2
T06713	2547394	fnk	Flavobacterium nackdongense		0	E1750_08885	NA	QBN18914	A0A4P6YDF6
T06875	2602769	fak	Flavobacterium alkalisoli		0	FUA48_14330	NA	QEE50711	A0A5B9FWW6
T07714	2249356	ffl	Flavobacterium fluviale		0	HYN86_05150	NA	AXB58969	A0A344LYH7
T08015	2816357	fen	Flavobacterium endoglycinae		0	J0383_08385	NA	QSW90812	NA
T08038	2906076	fcv	Flavobacterium covae		0	AWN65_04665	NA	AMA48803	A0A120HKU8
T08111	2906078	foe	Flavobacterium oreochromis		0	JJC03_02115	NA	QYS86835	A0A8G0P4E0
T08185	2024526	fsd	Flavobacterium sediminilitoris		0	LXD69_04465	NA	UOX34763	NA
T00961	1018	coc	Capnocytophaga ochracea		0	Coch_1963	NA	ACU93507	C7M8X8
T01582	28188	ccm	Capnocytophaga canimorsus		0	Ccan_11800	NA	AEK23296	F9YPA2
T04076	1705617	col	Capnocytophaga sp. oral taxon 323		0	AM608_00025	NA	ALC96155	A0A0M4GKQ3
T04287	45243	chg	Capnocytophaga haemolytica		0	AXF12_02115	NA	AMD84434	A0A125S2J0
T04940	2708117	capn	Capnocytophaga endodontalis		0	CBG49_07670	NA	ASF42960	A0A1Z4BNZ9
T05260	1017	cgh	Capnocytophaga gingivalis		0	CGC50_08915	NA	ATA87272	A0A250FQ14
T05313	327575	clk	Capnocytophaga leadbetteri		0	CGC53_01025	NA	ATA81037	A0A250FAI4
T05393	1019	cspu	Capnocytophaga sputigena		0	CGC55_08010	NA	ATA84451	A0A250FHD6
T05499	28189	ccyn	Capnocytophaga cynodegmi		0	CGC48_09900	NA	ATA68901	A0A250E7R5
T05519	1945658	caph	Capnocytophaga sp. H4358		0	CGC49_07715	NA	ATA73169	NA
T05529	1848904	csto	Capnocytophaga stomatis		0	CGC58_01475	NA	ATA88522	A0A250FTP4
T05889	1945657	capq	Capnocytophaga sp. H2931		0	CGC52_07615	NA	ATA75293	A0A250EQW2
T06329	2545799	capf	Capnocytophaga sp. FDAARGOS_737		0	FOC45_00460	NA	QGS16818	A0A6B8T3P7
T00992	252307	rbi	Robiginitalea biformata		0	RB2501_09735	NA	EAR17175	A4CJR7
T01216	398743	zpr	Zunongwangia profunda		0	ZPR_4191	NA	ADF54494	D5BAG8
T01256	313588	cat	Croceibacter atlanticus		0	CA2559_10693	NA	EAP86497	A3U9L1
T01306	313603	fbc	Maribacter sp. HTCC2170		0	FB2170_10289	NA	EAQ99694	A4AWH6
T04570	1644130	marm	Maribacter sp. 1_2014MBL_MicDiv		0	YQ22_00495	NA	APA62953	NA
T04597	1836467	mart	Maribacter sp. T28		0	BTR34_09315	NA	APQ17513	A0A1B7ZEL2
T05023	1178778	marb	Maribacter cobaltidurans		0	CJ263_17815	NA	ASV31922	A0A223V9D3
T05877	2496865	mare	Maribacter sp. MJ134		0	EJ994_11325	NA	AZQ59369	A0A3Q9FKD7
T01404	59600	cao	Cellulophaga algicola		0	Celal_0670	NA	ADV48009	E6XD96
T01434	979	cly	Cellulophaga lytica DSM 7489		0	Celly_1670	NA	ADY29494	F0RAT8
T03279	979	clh	Cellulophaga lytica HI1		0	IX49_00390	NA	AIM59060	NA
T03562	76594	cbal	Cellulophaga baltica NN016038		0	M667_10895	NA	AIY15345	NA
T03565	76594	cbat	Cellulophaga baltica 18		0	M666_16000	NA	AIZ42931	A0A0A7K9V3
T01484	983548	kdi	Dokdonia sp. 4H-3-7-5		0	Krodi_2253	NA	AEE20233	F4AZY0
T03275	313590	dok	Dokdonia sp. MED134		0	MED134_14707	NA	EAQ37688	NA
T04309	326320	ddo	Dokdonia donghaensis		0	I597_1557	NA	ANH60468	A0A0A2H606
T05432	2173169	dod	Dokdonia sp. Dokd-P16		0	DCS32_13080	NA	AWH75060	A0A2S1QF55
T01533	983544	lan	Lacinutrix sp. 5H-3-7-4		0	Lacal_0463	NA	AEH00315	F6GC60
T04680	1486034	lvn	Lacinutrix venerupis		0	BWR22_01915	NA	APX99114	A0A420ZIK3
T05225	2057808	laci	Lacinutrix sp. Bg11-31		0	CW733_13855	NA	AUC83156	A0A2K8XK30
T01586	63186	zga	Zobellia galactanivorans		0	ZOBELLIA_85	NA	CAZ94158	G0L068
T01598	111501	mrs	Muricauda ruestringensis		0	Murru_1360	NA	AEM70402	G2PPM1
T03884	516051	mlt	Muricauda lutaonensis		0	VC82_279	NA	AKA33965	A0A0D5YNQ9
T06500	2698672	mut	Muricauda oceani		0	GVT53_11880	NA	QII45351	A0A6G7J397
T07803	254955	maqi	Muricauda aquimarina		0	LDL77_07945	NA	UBZ15636	NA
T05505	1383885	spon	Muricauda aurantiaca		0	HME9304_03413	NA	AWX46380	A0A2Z4LXC8
T02132	101385	asl	Aequorivita sublithincola		0	Aeqsu_1767	NA	AFL81246	I3YW78
T05794	2494375	aev	Aequorivita sp. H23M31		0	EI546_08000	NA	QAA81671	A0A410G356
T07991	2803865	aic	Aequorivita iocasae		0	JK629_05915	NA	QQX77797	NA
T02275	57029	ptq	Psychroflexus torquis		0	P700755_002295	NA	AFU69076	K4IJ06
T02441	328515	ndo	Nonlabens dokdonensis		0	DDD_3247	NA	AGC78374	L7WE56
T04144	1476901	nom	Nonlabens sp. MIC269		0	AAT17_05770	NA	ALM22151	NA
T04875	323273	nsd	Nonlabens tegetincola		0	BST91_07685	NA	ARN71527	NA
T05253	2058134	nob	Nonlabens sp. MB-3u-79		0	CW736_13910	NA	AUC80405	A0A2K8XBV3
T05856	2496866	noj	Nonlabens ponticola		0	EJ995_04630	NA	AZQ43554	A0A3S9MWN7
T02533	313598	pom	Polaribacter sp. MED152		0	MED152_12114	NA	EAQ40779	A2U3K0
T04504	1774273	pob	Polaribacter vadi		0	LPB03_01155	NA	AOW16148	A0A1B8U0Z3
T04692	996801	prn	Polaribacter reichenbachii		0	BW723_14620	NA	APZ47442	A0A1B8U4C5
T04746	1529069	pola	Polaribacter sp. BM10		0	BXQ17_13065	NA	AQS94956	A0A1U9LA47
T05264	2058137	poa	Polaribacter sp. ALD11		0	CW731_04250	NA	AUC84560	A0A2K8XP31
T06834	1888915	phal	Polaribacter haliotis		0	H9I45_11585	NA	QOD59985	A0A7L8ADB0
T07786	1908341	plit	Polaribacter litorisediminis		0	K8354_11445	NA	UAM96936	NA
T08187	2738844	ppec	Polaribacter pectinis		0	H9W90_14470	NA	QNM85373	A0A7G9L9S4
T08207	2808900	pbat	Polaribacter batillariae		0	JL193_14055	NA	QTD37221	NA
T08224	2818493	pcea	Polaribacter cellanae		0	J3359_15315	NA	QTE22162	NA
T03521	1583100	myr	Myroides sp. A21		0	MYRA21_1208	NA	AJA68368	NA
T03631	480520	mpw	Myroides profundi		0	MPR_0989	NA	AJH14180	A0A0B5RHI4
T04190	76832	mod	Myroides odoratimimus		0	AS202_05190	NA	ALU25568	A0A0S7E8U2
T04543	1458492	myz	Myroides sp. ZB35		0	BK054_13525	NA	APA93225	NA
T07632	256	moa	Myroides odoratus		0	I6I89_03215	NA	QQU04307	NA
T03603	754409	win	Winogradskyella sp. PG-2		0	WPG_1267	NA	BAO75497	A0A024FFN3
T04714	1936080	wij	Winogradskyella sp. J14-2		0	BWZ20_06630	NA	APY07996	A0A1P8RVM4
T03699	762954	sze	Siansivirga zeaxanthinifaciens		0	AW14_01370	NA	AJR02494	A0A0C5WAU5
T04100	1736674	ahz	Algibacter alginicilyticus		0	APS56_06560	NA	ALJ04802	A0A0P0D3Y5
T04145	1453352	syi	Sediminicola sp. YIK13		0	SB49_15170	NA	ALM08982	A0A0S1SEW4
T04208	669041	tdi	Tenacibaculum dicentrarchi		0	AUW17_10130	NA	ALU75591	A0A0U3J4S3
T04588	1850252	ten	Tenacibaculum todarodis		0	LPB136_08370	NA	APG65365	A0A1L3JJN4
T05041	584609	tje	Tenacibaculum jejuense		0	TJEJU_3941	NA	SNR17571	A0A238UEI7
T05240	107401	tmar	Tenacibaculum maritimum		0	MARIT_0605	NA	SFZ80489	A0A2H1E753
T06242	104268	tmp	Tenacibaculum mesophilum		0	F9Y86_07510	NA	QFS29755	NA
T04235	1622118	lut	Lutibacter profundi		0	Lupro_01435	NA	AMC12151	A0A0X8G8Q4
T04497	1850246	lul	Urechidicola croceus		0	LPB138_13645	NA	AOW21659	A0A1D8PAQ1
T04444	1790137	wfu	Wenyingzhuangia fucanilytica		0	AXE80_11535	NA	ANW96875	A0A1B1Y7Y2
T04465	1336794	for	Formosa sp. Hel1_33_131		0	FORMB_03630	NA	AOR27424	A0A1D7XVR4
T04482	1336795	foh	Formosa sp. Hel3_A1_48		0	FORMA_01280	NA	AOR25324	A0A1D7XPT8
T06103	2594004	fop	Formosa sediminum		0	FNB79_09075	NA	QDO95692	A0A516GW06
T04614	1729720	salt	Salegentibacter sp. T436		0	AO058_01905	NA	APS37708	A0A1L6QZJ5
T07820	270918	smis	Salegentibacter mishustinae		0	LDL76_02695	NA	UBZ07626	NA
T04683	1936081	seon	Seonamhaeicola sp. S2-3		0	BWZ22_02710	NA	APY12743	A0A1U7DW49
T04973	616991	aalg	Arenibacter algicola		0	AREALGSMS7_02678	NA	ASO06117	A0A221UXM0
T05214	2058135	oll	Olleya sp. Bg11-27		0	CW732_10370	NA	AUC77812	A0A2K8X4F3
T05582	639310	oaq	Olleya aquimaris		0	DZC78_12770	NA	AXO81223	A0A6H3Q579
T05284	1803846	fek	Flavivirga eckloniae		0	C1H87_19615	NA	AUP81697	A0A2K9PYR4
T05295	2069432	taj	Tamlana carrageenivorans		0	C1A40_04650	NA	AUS04807	A0A2I7SFX7
T05335	2094025	aue	Pukyongia salina		0	C5O00_08015	NA	AVI51121	A0A2S0HWQ6
T05562	2282170	kos	Kordia sp. SMS9		0	KORDIASMS9_01390	NA	AXG69171	A0A345GXY3
T06371	1218801	kan	Kordia antarctica		0	IMCC3317_19990	NA	QHI36636	A0A7L4ZK95
